review_text,review_rating,bert_sentiment_label,rating_label
"This toner is great for every skin type in my opinion. The product is in a plastic bottle which is very travel friendly. My only downside with this is that it's just a hole to pour out of and I often end up using too much. Good thing about it is that there is no alcohol in it at all! Also, no artificial perfumes or colours. Just natural, which is best for the skin. [This review was collected as part of a promotion.]",4,Positive,Positive
Kids and grown ups love this ice cream! Whats not to like?!,5,Positive,Positive
Ben and Jerrys ice cream never fails to be a favourite and deliver on flavour.,4,Positive,Positive
"This ice cream is so indulgent and is a fantastic treat, my son loves the addition of the chocolate fish which add a little bite.",5,Positive,Positive
"This is yummy, only buy as a treat but so worth it.",5,Positive,Positive
Good value,5,Positive,Positive
"Brilliant price on subscribe and save, having it on constant order, one of the best shampoos ever. Definitely recommend this product. Especially on subscribe and save",5,Positive,Positive
"Lovely fragrance, anti persdperant not just a body spray works too. On reorder, good value for money",5,Positive,Positive
"Love this product, and more importantly the fantastic smells. I buy this shower gel all the time.",5,Positive,Positive
Nice smell and price is cheap!,5,Positive,Positive
Really good price,5,Positive,Positive
Leaves clothes smelling lovely and feeling soft. Good price too.,5,Positive,Positive
"Excellent product, price and service - couldn't fault it in any way",5,Positive,Positive
Great bargain! Bottles seemed so tiny but you really don't need a lot for soft and beautifully scented clothes. Batgain,5,Positive,Positive
Absolutely love this comfort love the smell love everything about it absolutely a fab all round ❤️❤️❤️❤️,5,Positive,Positive
"My favourite conditioner, because I like the way it smells.",5,Positive,Positive
"Love the fragrance of this item, came well packaged arrived promptly too",4,Positive,Positive
Clothes smell lovely and fabric is beautiful and soft. The fresh smell lasts all day on my clothes.,5,Positive,Positive
"My friend recommended it to me. After several washes, I hardly to see the difference by adding it. Good thing is there is plenty of it, many washes...",4,Positive,Positive
Great washing capsules.,4,Positive,Positive
Great washing capsules.,4,Positive,Positive
Great washing capsules.,4,Positive,Positive
Great washing capsules.,4,Positive,Positive
"Great offer by Superdrug, however it looks like St Ives have changed the ingredients for this product as it is not as effective as I remember it being - in particular the texture, consistency and smell is very different. They need to bring back the old product!",3,Neutral,Neutral
Leaves my severely damaged hair moisturised and fluffy. Couldn2019t ask for anymore considering the already amazing value for money and price.,4,Negative,Positive
"I discovered this amazing product 2 years ago and since then it has become a staple of mine! I love how after usage the skin feels tanned enough, much softer and shimmery as well. Could not recommend it more!",5,Positive,Positive
"Great product, it's the only moisturiser I use on my sensitive skin.",5,Positive,Positive
I have eczema and acne rosacea on my face and I use this coz have very dry skin and other products sting my face and make it worse where as this it makes my skin nice and soft and is very effective and helps my eczema too.,5,Positive,Positive
"So I have a oily combination skin type and I am forever getting spots and blackheads in my t-zone because of this, especially over my nose. Being fed up with it all I started to cleanse, tone and moisturise. This toner is by far the best one I have ever used. It smells amazing. It doesn2019t irritate my skin like some other brands I2019ve tried do (despite not having sensitive skin) and my blackheads and spots are clearing up. My oily t-zone isn2019t so much of a problem anymore. Definitely getting this from now on and recommending to anyone that has similar issues to me [This review was collected as part of a promotion.]",5,Positive,Positive
"I2019ve been using this product for a few days now and I have to say that is really kind to skin.It doesn2019t had a bad smell,my skin feels so smooth and soft after using it.I truly recommend this product to everyone. [This review was collected as part of a promotion.]",5,Positive,Positive
I always buy this product. It is really creamy and doesn't irritate my skin,5,Positive,Positive
"Bought this for someone else while I was doing my shop, so can2019t personally comment on the use of it. They always use simple wash and face scrub, say it2019s doesn2019t dry out her skin.",4,Positive,Positive
"I bought this a few months ago due to the fact that I love Simple skincare products and was looking for a drugstore face wash that didn2019t have lots of nasties. This is the perfect gentle face wash after I take my makeup off, leaved my skin feeling very soft and clean, followed by Simple moisturiser and it2019s a no brainer. [This review was collected as part of a promotion.]",4,Positive,Positive
I use to use shops own brand face wash which seemed to dry my face out and cause spots since trying the simple kind refreshing face wash my face has never felt as soft and no signs of dry skin or spots will definitely be buying this face wash [This review was collected as part of a promotion.],5,Positive,Positive
"I2019ve been using this daily, the product lathers up nicely with a little water and the bottle is a good size so it2019ll last a long time. I found it quite drying on my skin compared to other facial washes I2019ve used and I don2019t think even the smell was refreshing to me which was a little disappointing [This review was collected as part of a promotion.]",3,Positive,Neutral
This is something I've never tried before and I've now been using it daily and my skin in looking and feeling better. It has a very delicate smell and is easy on the skin and is all goodness I absolutely love this x [This review was collected as part of a promotion.],5,Positive,Positive
This bleach has became a bit of a obsession of mine. living in a very big house 6 bed pool room I use 2 bottles of this each day and I have to say I luv it!!. I always used the pink bleach in the stables aswell but my new favourite has to be the white 1. My maid thought it was for white washing and added it to the whites bedding towels ect and it done the trick there aswell.,5,Positive,Positive
I always used the honey suckle and sandalwood 55 wash bottle and loved the smell of that . But when I was in Asda yesterday I smelt this one and wow can honestly say I will be making a permanent change to this one it’s beautiful cherry blossom and sweet pea such beautiful smells I just wish you would sell the bigger size bottle of this the 55washes one like you do in the honey suckle and sandal wood one can you start selling the 55 wash in this one please? Thanks,5,Positive,Positive
"This is one of the nicest smelling fabric conditioners I have smelt ever. My clothes always have a beautiful scent after using and I just can’t get enough of it, mmmm! Please don’t stop making this Comfort people!",5,Positive,Positive
Bought this when down in price. Smells in tub. Cleans good on a 30 wash. Only reason why I won't buy again clothes don't smell like they do when you put them in.,4,Neutral,Positive
"I've been using this product for a few days now and I have to say that is really kind to skin.It doesn't had a bad smell,my skin feels so smooth and soft after using it.I truly recommend this product to everyone. [This review was collected as part of a promotion.]",5,Positive,Positive
"I've been using this remover for years. It's not scented, not greasy & doesn't irritate the eye area even when removing stubborn mascara. Fantastic value too.",5,Positive,Positive
"So I have a oily combination skin type and I am forever getting spots and blackheads in my t-zone because of this, especially over my nose. Being fed up with it all I started to cleanse, tone and moisturise. This toner is by far the best one I have ever used. It smells amazing. It doesn't irritate my skin like some other brands I've tried do (despite not having sensitive skin) and my blackheads and spots are clearing up. My oily t-zone isn't so much of a problem anymore. Definitely getting this from now on and recommending to anyone that has similar issues to me [This review was collected as part of a promotion.]",5,Positive,Positive
I have eczema and acne rosacea on my face and I use this coz have very dry skin and other products sting my face and make it worse where as this it makes my skin nice and soft and is very effective and helps my eczema too.,5,Positive,Positive
I use to use shops own brand face wash which seemed to dry my face out and cause spots since trying the simple kind refreshing face wash my face has never felt as soft and no signs of dry skin or spots will definitely be buying this face wash [This review was collected as part of a promotion.],5,Positive,Positive
This is something I've never tried before and I've now been using it daily and my skin in looking and feeling better. It has a very delicate smell and is easy on the skin and is all goodness I absolutely love this x [This review was collected as part of a promotion.],5,Positive,Positive
"This is the best face wash that I have used. It is gentle, fragrance free and it does not dry your skin.",5,Positive,Positive
I found that a lot of product was needed to remove eye make up. It made my skin feel quite dry around my eyes after using as well.,3,Neutral,Neutral
A nice mixture of variety you get two of each flavour but its a bit too creamy compared to other brands..,4,Positive,Positive
These are yummy especially the almond flavoured one as it just melts in your mouth. This is my FAVE! The white chocolate flavoured ice cream is rich and creamy. Its great for white chocolate lovers. All three are scrumptious in their own special way. If you like dark chocolate there is a sweet treat in there for you too. I would 100% recommend!!,5,Positive,Positive
"For hard water areas, which is most of England, you need to use two capsules in a wash giving only 19 washes in this packet, not the 38 advertised.",2,Neutral,Negative
"These capsules do a good job but the last two times I've purchased them some have split in the packet. This is inconvenient, messy and wasteful. They are kept in a cool cupboard so they must be getting damaged in transit. Will be using Persil liquid until I read the problem has gone away.",3,Negative,Neutral
"Just pop it in the washer, add washing and press go. No problems just simple.",4,Positive,Positive
"Low carb, genuine taste and often on offer. Nothing wrong with the bottle....",5,Positive,Positive
What can I say! This ice cream was absolutely gorgeous! Thoroughly recommend. Yummy!,5,Positive,Positive
I’ve tried to substitute Magnums with other brands but there is always the ‘Not a Magnum’ disappointment from the family. I give up! Somethings are not worth cost cutting for. They’re just delicious.,5,Negative,Positive
What can I say but a classic smell and they came quick,5,Positive,Positive
Gift for my dad. He was pleased,5,Positive,Positive
"Smells nice, it’s for my boys",5,Positive,Positive
Good,5,Positive,Positive
Brilliant product and first class delivery to Spain--well done.,5,Positive,Positive
They just seem a bit weird compared to the supermarket ones. I pour hot water on them but the noodles are quite tough and dried out. The ones from the supermarket as soon as I pour water on them I can easily mix it around with a fork but not these ones.... strange.,2,Neutral,Negative
"Smells nice, it’s for my boys",5,Positive,Positive
What can I say but a classic smell and they came quick,5,Positive,Positive
Gift for my dad. He was pleased,5,Positive,Positive
Good,5,Positive,Positive
Decent value and delivered next day on prime so convenient too.,5,Positive,Positive
Awsme,5,Neutral,Positive
Lovely smell but not very big for washes,3,Neutral,Neutral
Products as expected and better value than supermarket,5,Positive,Positive
"I love the combination of the three products to buy together. The y work well together, the fragrance smell nice.",5,Positive,Positive
"Good quality usually. But i have a subscription and the past 2 times it has been delivered, the bottle of washing liquid has leaked everywhere and I've only had the beads and conditioner to use.",2,Negative,Negative
Smells lovely but it was all a lot smaller than I expected for the price. It’s half the price in supermarkets for the sizes you get on amazon,2,Neutral,Negative
Washing liquid had leaked in the box,1,Negative,Negative
Really good for the price,5,Positive,Positive
Veey crafty! Price stays the same even though they’ve changed the bottles and how many washes you get! Your now getting 2 washes less!,3,Positive,Neutral
product as described,5,Positive,Positive
Great product says what it does on the tin,5,Positive,Positive
Not as good as the powder. Less suds and not totally cleaned.,3,Negative,Neutral
As expected. Better value than supermarket.,5,Positive,Positive
Washes well,5,Positive,Positive
"Quick delivery, good value",5,Positive,Positive
Please wash really well and there is no residue left in the drum. Washing comes out clean and smelling fresh.,5,Positive,Positive
"Happy with purchasing this product in bulk, cheaper than picking it up from the supermarket. Did not find any residue after the wash.",5,Positive,Positive
product as described,5,Positive,Positive
it clean well,4,Positive,Positive
Second time ordering these. Bargain pack means it works out the same per capsule as a shops own brand! Clean the clothes well. Will definitely reorder again,5,Positive,Positive
Product as described. Arrived on time and great value for money .,5,Positive,Positive
Great bulk buy obviously you need space but it's something that you use and need,5,Positive,Positive
Please wash really well and there is no residue left in the drum. Washing comes out clean and smelling fresh.,5,Positive,Positive
"Happy with purchasing this product in bulk, cheaper than picking it up from the supermarket. Did not find any residue after the wash.",5,Positive,Positive
product as described,5,Positive,Positive
it clean well,4,Positive,Positive
Second time ordering these. Bargain pack means it works out the same per capsule as a shops own brand! Clean the clothes well. Will definitely reorder again,5,Positive,Positive
Product as described. Arrived on time and great value for money .,5,Positive,Positive
Great bulk buy obviously you need space but it's something that you use and need,5,Positive,Positive
Great product says what it does on the tin,5,Positive,Positive
Not as good as the powder. Less suds and not totally cleaned.,3,Negative,Neutral
As expected. Better value than supermarket.,5,Positive,Positive
Washes well,5,Positive,Positive
"Quick delivery, good value",5,Positive,Positive
it clean well,4,Positive,Positive
Second time ordering these. Bargain pack means it works out the same per capsule as a shops own brand! Clean the clothes well. Will definitely reorder again,5,Positive,Positive
Product as described. Arrived on time and great value for money .,5,Positive,Positive
Great bulk buy obviously you need space but it's something that you use and need,5,Positive,Positive
Great product says what it does on the tin,5,Positive,Positive
Not as good as the powder. Less suds and not totally cleaned.,3,Negative,Neutral
As expected. Better value than supermarket.,5,Positive,Positive
Washes well,5,Positive,Positive
"Quick delivery, good value",5,Positive,Positive
Please wash really well and there is no residue left in the drum. Washing comes out clean and smelling fresh.,5,Positive,Positive
"Happy with purchasing this product in bulk, cheaper than picking it up from the supermarket. Did not find any residue after the wash.",5,Positive,Positive
product as described,5,Positive,Positive
it clean well,4,Positive,Positive
Second time ordering these. Bargain pack means it works out the same per capsule as a shops own brand! Clean the clothes well. Will definitely reorder again,5,Positive,Positive
Product as described. Arrived on time and great value for money .,5,Positive,Positive
Great bulk buy obviously you need space but it's something that you use and need,5,Positive,Positive
Great product says what it does on the tin,5,Positive,Positive
Not as good as the powder. Less suds and not totally cleaned.,3,Negative,Neutral
As expected. Better value than supermarket.,5,Positive,Positive
Washes well,5,Positive,Positive
"Quick delivery, good value",5,Positive,Positive
Please wash really well and there is no residue left in the drum. Washing comes out clean and smelling fresh.,5,Positive,Positive
"Happy with purchasing this product in bulk, cheaper than picking it up from the supermarket. Did not find any residue after the wash.",5,Positive,Positive
product as described,5,Positive,Positive
These were delicious! Only complaint is that they are smaller than normal magnums...,4,Positive,Positive
"I have been cleaning the bathrooms in our home with various liquids for years. I bought a cif power and shine and I'm completely disappointed. Tiles, ceramics, mirrors in streaks ...",1,Negative,Negative
"Thought I’d try this spray..... I’m sorry to say, it leaves streaks all over the kitchen surfaces. Again and again. I’ve used many Cif products before - all with great results - but this one is terrible!!",1,Negative,Negative
"I have tried so many antiperspirants and all have let me down. LYNX is the only brand I can use that keeps me dry all day and night. I used to think that LYNX was just for teenagers and I had tried to move onto more expensive brands aimed at the mid-range male market, but they just didn't work as good as I had hoped. I have returned to LYNX and now I smell good and stay dry.",5,Negative,Positive
"Brilliant product, lasts a long time but can buy it for £5 elsewhere.",5,Positive,Positive
Beautiful smell throughout all my washing tip marks,5,Positive,Positive
"I have tried so many antiperspirants and all have let me down. LYNX is the only brand I can use that keeps me dry all day and night. I used to think that LYNX was just for teenagers and I had tried to move onto more expensive brands aimed at the mid-range male market, but they just didn't work as good as I had hoped. I have returned to LYNX and now I smell good and stay dry.",5,Negative,Positive
"I discovered this amazing product 2 years ago and since then it has become a staple of mine! I love how after usage the skin feels tanned enough, much softer and shimmery as well. Could not recommend it more!",5,Positive,Positive
"I bought this for my holidays and i love it, very fresh and smell nice all day long.",5,Positive,Positive
I have very sensitive skin and I know I can rely on the Simple range to care for my skin. I use this every evening after cleansing and it works brilliantly. Would highly recommend to anyone else with sensitive skin. [This review was collected as part of a promotion.],5,Positive,Positive
I have very sensitive skin and I know I can rely on the Simple range to care for my skin. I use this every evening after cleansing and it works brilliantly. Would highly recommend to anyone else with sensitive skin. [This review was collected as part of a promotion.],5,Positive,Positive
"I rate this product 10-10.I have used so many products in the past few years and I got to say this is my favourite product.It does what it says.I would absolutely will be purchasing micelles cleansing wipes again.i will recommend everyone to once try this product your money will be worth it and you won2019t have any regrets of buying this pack of wipes, your money will be totally worth it.i have already received a feed back from my friends and family when they tried it at the make over event,they absoulutely are going to stick to using this product as this wipes are so soft on the skin and does the job. [This review was collected as part of a promotion.]",5,Positive,Positive
I have been using these wipes for years. They're great. It is only recently I bought biodegradable ones. I then thought why aren't they ALL biodegradable? Something to think about guys....,4,Positive,Positive
I have been using these wipes for years. They're great. It is only recently I bought biodegradable ones. I then thought why aren't they ALL biodegradable? Something to think about guys....,4,Positive,Positive
I have been using these wipes for years. They're great. It is only recently I bought biodegradable ones. I then thought why aren't they ALL biodegradable? Something to think about guys....,4,Positive,Positive
"I rate this product 10-10.I have used so many products in the past few years and I got to say this is my favourite product.It does what it says.I would absolutely will be purchasing micelles cleansing wipes again.i will recommend everyone to once try this product your money will be worth it and you won’t have any regrets of buying this pack of wipes, your money will be totally worth it.i have already received a feed back from my friends and family when they tried it at the make over event,they absoulutely are going to stick to using this product as this wipes are so soft on the skin and does the job. [This review was collected as part of a promotion.]",5,Positive,Positive
"I discovered this amazing product 2 years ago and since then it has become a staple of mine! I love how after usage the skin feels tanned enough, much softer and shimmery as well. Could not recommend it more!",5,Positive,Positive
Bargin price,5,Positive,Positive
Very happy,5,Positive,Positive
Lovely smell,5,Positive,Positive
"I rate this product 10-10.I have used so many products in the past few years and I got to say this is my favourite product.It does what it says.I would absolutely will be purchasing micelles cleansing wipes again.i will recommend everyone to once try this product your money will be worth it and you won't have any regrets of buying this pack of wipes, your money will be totally worth it.i have already received a feed back from my friends and family when they tried it at the make over event,they absoulutely are going to stick to using this product as this wipes are so soft on the skin and does the job. [This review was collected as part of a promotion.]",5,Positive,Positive
I have very sensitive skin and I know I can rely on the Simple range to care for my skin. I use this every evening after cleansing and it works brilliantly. Would highly recommend to anyone else with sensitive skin. [This review was collected as part of a promotion.],5,Positive,Positive
I have been using these wipes for years. They're great. It is only recently I bought biodegradable ones. I then thought why aren't they ALL biodegradable? Something to think about guys....,4,Positive,Positive
I found these wipes to be too dry to effectively remove my makeup. A double cleanse is definitely required with these. Removing eye makeup with these wipes was a struggle. Not as good as other simple wipes I have tried. Quite tough in the skin. [This review was collected as part of a promotion.],2,Negative,Negative
I found these wipes to be too dry to effectively remove my makeup. A double cleanse is definitely required with these. Removing eye makeup with these wipes was a struggle. Not as good as other simple wipes I have tried. Quite tough in the skin. [This review was collected as part of a promotion.],2,Negative,Negative
I found these wipes to be too dry to effectively remove my makeup. A double cleanse is definitely required with these. Removing eye makeup with these wipes was a struggle. Not as good as other simple wipes I have tried. Quite tough in the skin. [This review was collected as part of a promotion.],2,Negative,Negative
"I have used Vaseline on my lips for well over 20 years and loved it. I buy a large jar of plain Vaseline and use on my lips. I loved that there is really no smell or taste to it. BUT last week, I bought a new jar, put some on, and it has a taste that I can only explain of tasting like black oil that goes into a car. It is terrible! I2019ve tried using it for a week now, and just can2019t stand it any longer. I2019m guessing there2019s been a formula or ingredient supplier change? I hope you will bring back the old version. Very disappointed!",1,Negative,Negative
"Light and not too sticky, the three pack is great value",5,Positive,Positive
Does what it says on the tin.,5,Positive,Positive
"I have used Comfort Pure for years only to find the last one I bought has a really awful smell, I tried other shops and the smell is the same, obviously you have changed the perfume without letting anyone know. Your comments would be appreciated.",2,Negative,Negative
Nice scent,5,Positive,Positive
Thanks,5,Positive,Positive
Great value for money,5,Positive,Positive
My hair feels much better,5,Negative,Positive
Been using this body wash recently and it works great. Skin is moisturized and pretty decent price.,4,Positive,Positive
This is a pretty good body wash. And It is cost friendly. Plus it gets the job done,3,Positive,Neutral
It is very moisturizing! It has such a pretty scent. It as well keeps my skin moisturizer all day long,4,Positive,Positive
"My skin is SOFT after one wash of this stuff, its crazy. Its not like oily or too drying either it actually does moisturize a lot and my first time buying it I was happy. Use it after a shave and my skin has never felt better!!",5,Negative,Positive
"I love Dove soap, the bar and the liquid soap are both amazing! They lather up great and always leave me feeling super clean. I can even smell the soap on me after I leave the shower which I love!! It always leaves my skin feeling great!",5,Positive,Positive
"I love this body soap because its like applying lotion in the shower. I have really dry skin and when my skin wants to act up and just be dry, I rely on this soap to give it extra hydration. It smells nice and it keeps my skin moisturized.",5,Positive,Positive
"Love this body wash, all the dove line is a favourite for me but this one I really like as not heavy scented, really leaves my skin with a soft, moisturized and nourished feeling. I buy this one frequently..",5,Positive,Positive
Not a big fan of Dove. It doesnt have much of a wow factor. I feel clean after using. But based off commercials.. I cant help but feel disappointed. Especially for the price point. I dont recommend this.,2,Negative,Negative
Been using this body wash recently and it works great. Skin is moisturized and pretty decent price.,4,Positive,Positive
It is very moisturizing! It has such a pretty scent. It as well keeps my skin moisturizer all day long,4,Positive,Positive
"I love Dove soap, the bar and the liquid soap are both amazing! They lather up great and always leave me feeling super clean. I can even smell the soap on me after I leave the shower which I love!! It always leaves my skin feeling great!",5,Positive,Positive
"Love this body wash, all the dove line is a favourite for me but this one I really like as not heavy scented, really leaves my skin with a soft, moisturized and nourished feeling. I buy this one frequently..",5,Positive,Positive
"My skin is SOFT after one wash of this stuff, its crazy. Its not like oily or too drying either it actually does moisturize a lot and my first time buying it I was happy. Use it after a shave and my skin has never felt better!!",5,Negative,Positive
"I love this body soap because its like applying lotion in the shower. I have really dry skin and when my skin wants to act up and just be dry, I rely on this soap to give it extra hydration. It smells nice and it keeps my skin moisturized.",5,Positive,Positive
This is a pretty good body wash. And It is cost friendly. Plus it gets the job done,3,Positive,Neutral
Not a big fan of Dove. It doesnt have much of a wow factor. I feel clean after using. But based off commercials.. I cant help but feel disappointed. Especially for the price point. I dont recommend this.,2,Negative,Negative
NICE!!!!!! NICE!!!!!! NICE!!!!!!,5,Positive,Positive
"You really can't wrong with this deodorant; it not only smells nice, it also can last for weeks or months (depending how much you use of course) and for 3 cans this is a bargain. I've been using this deodorant for quite a while now after using FCUK deodorant which is quite expensive and I opted to go for this brand as it was cheaper, and to be honest I prefer this one and wouldn't go back to using any other. Highly recommended.",5,Positive,Positive
Best hair product I’ve ever used.,5,Positive,Positive
Great product,5,Positive,Positive
A good AntiPerspirant deodorant would buy again,5,Positive,Positive
I literally poured my money down the drain,1,Negative,Negative
Works well!,5,Positive,Positive
Usually love Simple products by this toner left my face so sore and red :(,1,Negative,Negative
Aaaaamazing I try few products but no one can do what this one do.. Recommend for all types skin I'm sensitive..sun damaged.. Perfect for summer sun Tested few weeks ago in full sun. Again fully recommend important for me..tattoooo friendly [This review was collected as part of a promotion.],5,Positive,Positive
"The colour is fine. However, this year, the smell is strong, there is some annoying glitter effect which might be nice on the beach, but less so in the office and it leaves brown marks on my white towels when I dry myself.",2,Neutral,Negative
"The colour is fine. However, this year, the smell is strong, there is some annoying glitter effect which might be nice on the beach, but less so in the office and it leaves brown marks on my white towels when I dry myself.",2,Neutral,Negative
Aaaaamazing I try few products but no one can do what this one do.. Recommend for all types skin I'm sensitive..sun damaged.. Perfect for summer sun Tested few weeks ago in full sun. Again fully recommend important for me..tattoooo friendly [This review was collected as part of a promotion.],5,Positive,Positive
"The colour is fine. However, this year, the smell is strong, there is some annoying glitter effect which might be nice on the beach, but less so in the office and it leaves brown marks on my white towels when I dry myself.",2,Neutral,Negative
Aaaaamazing I try few products but no one can do what this one do.. Recommend for all types skin I'm sensitive..sun damaged.. Perfect for summer sun Tested few weeks ago in full sun. Again fully recommend important for me..tattoooo friendly [This review was collected as part of a promotion.],5,Positive,Positive
Always best for smell !,5,Positive,Positive
"One of my favourite fabric conditioners, I really love the smell, long lasting and also great value for money.",5,Positive,Positive
We receive this regularly via Amazon subscribe and save. It works out cheaper than in shops. Smells great and leaves hair clean and shiny.,5,Positive,Positive
"Great shampoo, beats the more expensive brands",5,Positive,Positive
"Very citrus and refreshing, not so mini either.Lovely ice lollies, would highly recommend these and would definitely buy again.",5,Positive,Positive
Have loved these since I was little and I'm pleased to say that the taste hasn't changed. 16 ice lollies for £3 .... bargain!!! I introduced my partner to them and sadly he likes them too which means that I have to share with him!!! Just the right size when it's hot so they aren't melting and dripping down your hand by the time you are finishing one,5,Positive,Positive
Good brand,5,Positive,Positive
Great scenting and well worth the money if you buy in bulk,5,Positive,Positive
"otherwise wouldn't have bothered - the scent is Ok but nothing special and the normal price makes it less than attractive as an option normally. Nothing bad about it, but nothing to make it different to a dozen cheaper versions either",3,Neutral,Neutral
"This is the best lotion/ gel moisturizer I have ever used, and I2019ve used a lot. I always come back to this one!",5,Positive,Positive
"I love the refreshing scent of this cream, it is a light consistency which isn't to heavy on the skin and sinks in well. It would be to have a little bit more of a lasting moisturizing effect, but it does the job for the majority of the day. [This review was collected as part of a promotion.]",4,Positive,Positive
This is an amazing product it does exactly what it says it does it keeps the face smooth and it also tones the face also i uses a little on a cotton wool and rubbed it in daily and then after a few days i notice lots of chsnge [This review was collected as part of a promotion.],5,Positive,Positive
This is an amazing product it does exactly what it says it does it keeps the face smooth and it also tones the face also i uses a little on a cotton wool and rubbed it in daily and then after a few days i notice lots of chsnge [This review was collected as part of a promotion.],5,Positive,Positive
"I love the refreshing scent of this cream, it is a light consistency which isn't to heavy on the skin and sinks in well. It would be to have a little bit more of a lasting moisturizing effect, but it does the job for the majority of the day. [This review was collected as part of a promotion.]",4,Positive,Positive
"These are good, soft, none fragranced wipes. I normally use the original simple cleansing face wipes and I found that these micellar wipes do take slightly more makeup off from my face. However I still do not think these are as effective at removing makeup than micellar water itself. [This review was collected as part of a promotion.]",4,Positive,Positive
"I started incorporating this into my night time skin routine, after my cleanser. At first, I noticed I was getting some spots in places I don't usually get them, but eventually they went away. However apart from that, I didn't really notice any difference in my skin. It may have been a bit softer, but this difference was marginal. [This review was collected as part of a promotion.]",3,Neutral,Neutral
I got this facial toner about 4 weeks ago! It's become a main part of my daily skin care routine. It's given my skin a natural glow to the point where I feel comfortable wearing no makeup ! I highly recommend this product! [This review was collected as part of a promotion.],4,Positive,Positive
This is an amazing product it does exactly what it says it does it keeps the face smooth and it also tones the face also i uses a little on a cotton wool and rubbed it in daily and then after a few days i notice lots of chsnge [This review was collected as part of a promotion.],5,Positive,Positive
"This is the second bottle that I've bought. It's very lightweight which is what I needed as my hair is very fine and has a tendency to be pulled down by products. I wash my hair every day and spray liberally before drying. The scent is quite discreet too, not at all overwhelming. No stickiness on my hair either. Stops my hair from drying out too much, a good protector.",4,Positive,Positive
"I love the refreshing scent of this cream, it is a light consistency which isn't to heavy on the skin and sinks in well. It would be to have a little bit more of a lasting moisturizing effect, but it does the job for the majority of the day. [This review was collected as part of a promotion.]",4,Positive,Positive
Dry 24/7,5,Negative,Positive
Awesome product,5,Positive,Positive
"I started incorporating this into my night time skin routine, after my cleanser. At first, I noticed I was getting some spots in places I don2019t usually get them, but eventually they went away. However apart from that, I didn2019t really notice any difference in my skin. It may have been a bit softer, but this difference was marginal. [This review was collected as part of a promotion.]",3,Positive,Neutral
"I started incorporating this into my night time skin routine, after my cleanser. At first, I noticed I was getting some spots in places I don’t usually get them, but eventually they went away. However apart from that, I didn’t really notice any difference in my skin. It may have been a bit softer, but this difference was marginal. [This review was collected as part of a promotion.]",3,Positive,Neutral
I'm such a fan of gel creams and this one is fantastic. Very smooth application and really hydrating. You wake up with the smoothest skin in the morning. Great new addition to my night time skin routine and very reasonably priced!,5,Positive,Positive
This is fantastic and does what it promises. I mix it with the moisturisers from the water boost range (the day and night time) and my skin has been sooo hydrated. No complaints. Great product and great price!,5,Positive,Positive
Amazing you get 3 for so little also works well and doesnt make hair sticky,5,Positive,Positive
Smells so nice like real sweet flowers! Also it's long lasting. Perfect combination.,5,Positive,Positive
"Love this stuff, great shine after use on the cooker and sink!",5,Positive,Positive
"While this smelled lovely, and was very pleasant to apply, it lasted a morning before failing to protect.",2,Negative,Negative
"Time after time I return to this product. While it is designed probably for younger skin I am in my 50's with menopausal skin which is sometimes irritated and find that this cream helps to calm down excema , redness etc. On its own it does not reduce the wrinkles and crepey skin that come with aging but when layered and used in conjunction with hyaluronic based creams that are water based it makes a wonderful companion and does a good job of making my eyes look reasonable and ironing out some of the wrinkles and loss of firmness. It is easily absorbed , doesn't leave greasy skin so is great under make up. Can be used with day or night eye creams. Best of all it's a good price.",4,Positive,Positive
"lovely smooth soap,leaves the skin soft and clean!",5,Positive,Positive
As described,5,Positive,Positive
"My vegan daughter persuaded me to buy this, I'm glad she did. A lovely creamy smooth ice cream. You'd never think it was non dairy. I'm not vegan myself, and I love ice cream, I wouldn't hesitate to buy it again.",5,Positive,Positive
"I love vaseline 100% jelly & have many jars (small tubs), cannot live without it & a loyal, long time customer however, wish the PURE 100% JELLY came in a convenient tube or lip balm to use on my lips. With the tubs you must use your finger. All the very small tubs and/or lip therapy, etc. come with an added color, flavor or something added besides 100% pure petroleum jelly which irritates my lips.Thank you for reading my concern & hopefully some day there will be \""pure vaseline\"" in a lip balm / tube. Thank you.",4,Positive,Positive
"These are good, soft, none fragranced wipes. I normally use the original simple cleansing face wipes and I found that these micellar wipes do take slightly more makeup off from my face. However I still do not think these are as effective at removing makeup than micellar water itself. [This review was collected as part of a promotion.]",4,Positive,Positive
Honestly smells amazing! I love my washing to smell strong so you know its clean! I love it will be buying again,5,Positive,Positive
"These are good, soft, none fragranced wipes. I normally use the original simple cleansing face wipes and I found that these micellar wipes do take slightly more makeup off from my face. However I still do not think these are as effective at removing makeup than micellar water itself. [This review was collected as part of a promotion.]",4,Positive,Positive
"I love this mustard ,I use for salad dressing , cooking or just to eat with meat",5,Positive,Positive
It smells ok...,5,Neutral,Positive
These are quite expensive for what they are but my skin always feels that little bit fresher than using the regular kind. Simple is the only product I use lately on recommendation and have noticed an overall improvement over other ridiculously priced products that claim to perform miracles lol I've also had reactions from some of those and I don't have sensitive skin. This has never happened with any Simple product I've used and I've been trying a lot. Great Stuff!,4,Positive,Positive
I got this facial toner about 4 weeks ago! It's become a main part of my daily skin care routine. It's given my skin a natural glow to the point where I feel comfortable wearing no makeup ! I highly recommend this product! [This review was collected as part of a promotion.],4,Positive,Positive
