report_date,online_store,upc,retailer_product_code,brand,category,sub_category,product_description,review_date,review_rating,review_title,review_text,is_competitor,manufacturer,market,matched_keywords,time_of_publication,url,review_type,parent_review,manufacturers_response,dimension1,dimension2,dimension3,dimension4,dimension5,dimension6,dimension7,dimension8,verified_purchase,helpful_review_count,review_hash_id,review_length,sentiment,rating_sentiment_diff,anomaly
3/25/2019,AMAZON,8.71E+12,B07BNMH6S8,Persil,Homecare,Laundry,"Persil Powercaps Bio Washing Capsules 38 Wash, 1026g",3/10/2019,5,Better value,As expected. Better value than supermarket.,0,Unilever Global,UK,,,http:/www.amazon.co.uk/gp/customer-reviews/R1007PTV2W8YUO/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07BNMH6S8,Organic,Child,,Laundry,Bio Washing Capsules,Bio Washing Capsules,,,,Retailer Core of the Core,Core of the Core,TRUE,0,1a8cc9e4-b1d1-a19d-2c64-edab73e7383b,43,0.2,2,1
3/25/2019,AMAZON,8.71E+12,B07BNMH6S8,Persil,Homecare,Laundry,"Persil Powercaps Bio Washing Capsules 38 Wash, 1026g",3/8/2019,5,Great value compare to any supermarket,Washes well,0,Unilever Global,UK,,,http:/www.amazon.co.uk/gp/customer-reviews/R2HNGXST5CA15W/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07BNMH6S8,Organic,Child,,Laundry,Bio Washing Capsules,Bio Washing Capsules,,,,Retailer Core of the Core,Core of the Core,TRUE,0,b987553e-3b7c-f5f0-7fcb-decf9ec762a9,11,0,2.5,1
3/25/2019,AMAZON,8.71E+12,B07BNMH6S8,Persil,Homecare,Laundry,"Persil Powercaps Bio Washing Capsules 38 Wash, 1026g",3/6/2019,5,Great value for money,"Quick delivery, good value",0,Unilever Global,UK,,,http:/www.amazon.co.uk/gp/customer-reviews/RFQX6250UIS9Q/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07BNMH6S8,Organic,Child,,Laundry,Bio Washing Capsules,Bio Washing Capsules,,,,Retailer Core of the Core,Core of the Core,TRUE,0,19000966-1f7b-5d48-6025-d808b30c1cb0,26,0.516666667,1.208333333,1
3/25/2019,AMAZON,8.71E+12,B07CCNVLXY,Persil,Homecare,Laundry,"Persil Powercaps Colour Washing Capsules 38 Wash, 1026g",3/17/2019,4,ok,it clean well,0,Unilever Global,UK,,,http:/www.amazon.co.uk/gp/customer-reviews/R8NOKNDMZXTEL/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07CCNVLXY,Organic,Child,,Laundry,Colour Washing Capsules,Colour Washing Capsules,,,,Retailer Core of the Core,Core of the Core,TRUE,0,b232e86a-481e-ddac-700e-8898a4800cac,13,0.366666667,0.583333333,1
3/25/2019,AMAZON,8.71E+12,B07CCNVLXY,Persil,Homecare,Laundry,"Persil Powercaps Colour Washing Capsules 38 Wash, 1026g",3/16/2019,5,Great value,Second time ordering these. Bargain pack means it works out the same per capsule as a shops own brand! Clean the clothes well. Will definitely reorder again,0,Unilever Global,UK,,,http:/www.amazon.co.uk/gp/customer-reviews/R2C4XBQJ6OUC3E/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07CCNVLXY,Organic,Child,,Laundry,Colour Washing Capsules,Colour Washing Capsules,,,,Retailer Core of the Core,Core of the Core,TRUE,0,c6e9a557-0ba5-e80f-a91f-ab6751799f1e,156,0.223333333,1.941666667,1
3/25/2019,AMAZON,8.71E+12,B07CCNVLXY,Persil,Homecare,Laundry,"Persil Powercaps Colour Washing Capsules 38 Wash, 1026g",3/13/2019,5,Great value for money,Product as described. Arrived on time and great value for money .,0,Unilever Global,UK,,,http:/www.amazon.co.uk/gp/customer-reviews/R2SIJADVXXZKDX/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07CCNVLXY,Organic,Parent,,Laundry,Colour Washing Capsules,Colour Washing Capsules,,,,Retailer Core of the Core,Core of the Core,TRUE,0,0b561af4-5756-50f8-0166-73fbbf74de70,65,0.8,0.5,1
3/25/2019,AMAZON,8.71E+12,B07CCNVLXY,Persil,Homecare,Laundry,"Persil Powercaps Colour Washing Capsules 38 Wash, 1026g",3/12/2019,5,Practical purchase,Great bulk buy obviously you need space but it's something that you use and need,0,Unilever Global,UK,,,http:/www.amazon.co.uk/gp/customer-reviews/R2WYA5JQV87018/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07CCNVLXY,Organic,Child,,Laundry,Colour Washing Capsules,Colour Washing Capsules,,,,Retailer Core of the Core,Core of the Core,TRUE,0,13bc2dc2-0861-f62f-cf46-ea3acefeb3ce,80,0.4,1.5,1
3/25/2019,AMAZON,8.71E+12,B07CCNVLXY,Persil,Homecare,Laundry,"Persil Powercaps Colour Washing Capsules 38 Wash, 1026g",3/12/2019,5,Amazing value,Great product says what it does on the tin,0,Unilever Global,UK,,,http:/www.amazon.co.uk/gp/customer-reviews/R2XHZP32EFRTZS/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07CCNVLXY,Organic,Parent,,Laundry,Colour Washing Capsules,Colour Washing Capsules,,,,Retailer Core of the Core,Core of the Core,TRUE,0,ac850aa4-3b19-7674-10a8-860d01b7c4e5,42,0.8,0.5,1
3/25/2019,AMAZON,8.71E+12,B07CCNVLXY,Persil,Homecare,Laundry,"Persil Powercaps Colour Washing Capsules 38 Wash, 1026g",3/12/2019,3,Not as good as the powder,Not as good as the powder. Less suds and not totally cleaned.,0,Unilever Global,UK,,,http:/www.amazon.co.uk/gp/customer-reviews/R7W9C0MYTRY2P/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07CCNVLXY,Organic,Child,,Laundry,Colour Washing Capsules,Colour Washing Capsules,,,,Retailer Core of the Core,Core of the Core,TRUE,0,ca1c758d-b647-24ea-784d-54427a9a753e,61,0.177777778,0.055555556,1
3/25/2019,AMAZON,8.71E+12,B07CCNVLXY,Persil,Homecare,Laundry,"Persil Powercaps Colour Washing Capsules 38 Wash, 1026g",3/10/2019,5,Better value,As expected. Better value than supermarket.,0,Unilever Global,UK,,,http:/www.amazon.co.uk/gp/customer-reviews/R1007PTV2W8YUO/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07CCNVLXY,Organic,Parent,,Laundry,Colour Washing Capsules,Colour Washing Capsules,,,,Retailer Core of the Core,Core of the Core,TRUE,0,b8509a09-160e-3544-df5a-0ff6f10d196c,43,0.2,2,1
3/25/2019,AMAZON,8.71E+12,B07CCNVLXY,Persil,Homecare,Laundry,"Persil Powercaps Colour Washing Capsules 38 Wash, 1026g",3/8/2019,5,Great value compare to any supermarket,Washes well,0,Unilever Global,UK,,,http:/www.amazon.co.uk/gp/customer-reviews/R2HNGXST5CA15W/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07CCNVLXY,Organic,Child,,Laundry,Colour Washing Capsules,Colour Washing Capsules,,,,Retailer Core of the Core,Core of the Core,TRUE,0,f5286a95-1acb-c16b-0ac9-14f75fc2d4e9,11,0,2.5,1
3/25/2019,AMAZON,8.71E+12,B07CCNVLXY,Persil,Homecare,Laundry,"Persil Powercaps Colour Washing Capsules 38 Wash, 1026g",3/6/2019,5,Great value for money,"Quick delivery, good value",0,Unilever Global,UK,,,http:/www.amazon.co.uk/gp/customer-reviews/RFQX6250UIS9Q/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07CCNVLXY,Organic,Child,,Laundry,Colour Washing Capsules,Colour Washing Capsules,,,,Retailer Core of the Core,Core of the Core,TRUE,0,267c59ef-3518-29de-0d8c-8f666205ebd4,26,0.516666667,1.208333333,1
3/25/2019,AMAZON,8.71E+12,B07CCNVLXY,Persil,Homecare,Laundry,"Persil Powercaps Colour Washing Capsules 38 Wash, 1026g",3/5/2019,5,Good buy.,Please wash really well and there is no residue left in the drum. Washing comes out clean and smelling fresh.,0,Unilever Global,UK,,,http:/www.amazon.co.uk/gp/customer-reviews/RBB4JZ7B47ELY/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07CCNVLXY,Organic,Child,,Laundry,Colour Washing Capsules,Colour Washing Capsules,,,,Retailer Core of the Core,Core of the Core,TRUE,0,697ace5b-b640-88c0-99df-1ba453bdd5ef,109,0.216666667,1.958333333,1
3/25/2019,AMAZON,8.71E+12,B07CCNVLXY,Persil,Homecare,Laundry,"Persil Powercaps Colour Washing Capsules 38 Wash, 1026g",2/24/2019,5,Clothes are clean and Smell nice,"Happy with purchasing this product in bulk, cheaper than picking it up from the supermarket. Did not find any residue after the wash.",0,Unilever Global,UK,,,http:/www.amazon.co.uk/gp/customer-reviews/R28Y2S5TZ0X7N5/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07CCNVLXY,Organic,Parent,,Laundry,Colour Washing Capsules,Colour Washing Capsules,,,,Retailer Core of the Core,Core of the Core,TRUE,0,4e1bcd94-d081-2551-7f2a-d0a0809085bb,133,0.8,0.5,1
3/25/2019,AMAZON,8.71E+12,B07CCNVLXY,Persil,Homecare,Laundry,"Persil Powercaps Colour Washing Capsules 38 Wash, 1026g",2/23/2019,5,nice,product as described,0,Unilever Global,UK,,,http:/www.amazon.co.uk/gp/customer-reviews/R2EW0L4J5PIHW/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07CCNVLXY,Organic,Child,,Laundry,Colour Washing Capsules,Colour Washing Capsules,,,,Retailer Core of the Core,Core of the Core,TRUE,0,c38e9aef-e274-8c38-5065-7d901181f738,20,0,2.5,1
3/25/2019,AMAZON,8.71E+12,B07CZGKTYB,Persil,Homecare,Laundry,"Persil Powercaps Non Bio Washing Capsules 50 Wash, 1350g",3/17/2019,4,ok,it clean well,0,Unilever Global,UK,,,http:/www.amazon.co.uk/gp/customer-reviews/R8NOKNDMZXTEL/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07CZGKTYB,Organic,Child,,Laundry,Non Bio Washing Capsules,Non Bio Washing Capsules,,,,Retailer Core of the Core,Core of the Core,TRUE,0,5c8f2989-3ae7-6fa6-2910-37c8d754b3fd,13,0.366666667,0.583333333,1
3/25/2019,AMAZON,8.71E+12,B07CZGKTYB,Persil,Homecare,Laundry,"Persil Powercaps Non Bio Washing Capsules 50 Wash, 1350g",3/16/2019,5,Great value,Second time ordering these. Bargain pack means it works out the same per capsule as a shops own brand! Clean the clothes well. Will definitely reorder again,0,Unilever Global,UK,,,http:/www.amazon.co.uk/gp/customer-reviews/R2C4XBQJ6OUC3E/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07CZGKTYB,Organic,Child,,Laundry,Non Bio Washing Capsules,Non Bio Washing Capsules,,,,Retailer Core of the Core,Core of the Core,TRUE,0,c4fee25a-987e-75e4-c316-127e45077f08,156,0.223333333,1.941666667,1
3/25/2019,AMAZON,8.71E+12,B07CZGKTYB,Persil,Homecare,Laundry,"Persil Powercaps Non Bio Washing Capsules 50 Wash, 1350g",3/13/2019,5,Great value for money,Product as described. Arrived on time and great value for money .,0,Unilever Global,UK,,,http:/www.amazon.co.uk/gp/customer-reviews/R2SIJADVXXZKDX/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07CZGKTYB,Organic,Child,,Laundry,Non Bio Washing Capsules,Non Bio Washing Capsules,,,,Retailer Core of the Core,Core of the Core,TRUE,0,b4581275-c59a-02b7-e8d3-8f4461edaa24,65,0.8,0.5,1
3/25/2019,AMAZON,8.71E+12,B07CZGKTYB,Persil,Homecare,Laundry,"Persil Powercaps Non Bio Washing Capsules 50 Wash, 1350g",3/12/2019,5,Practical purchase,Great bulk buy obviously you need space but it's something that you use and need,0,Unilever Global,UK,,,http:/www.amazon.co.uk/gp/customer-reviews/R2WYA5JQV87018/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07CZGKTYB,Organic,Parent,,Laundry,Non Bio Washing Capsules,Non Bio Washing Capsules,,,,Retailer Core of the Core,Core of the Core,TRUE,0,498d9af2-01c9-f84a-3faf-f0c676c551c3,80,0.4,1.5,1
3/25/2019,AMAZON,8.71E+12,B07CZGKTYB,Persil,Homecare,Laundry,"Persil Powercaps Non Bio Washing Capsules 50 Wash, 1350g",3/12/2019,5,Amazing value,Great product says what it does on the tin,0,Unilever Global,UK,,,http:/www.amazon.co.uk/gp/customer-reviews/R2XHZP32EFRTZS/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07CZGKTYB,Organic,Child,,Laundry,Non Bio Washing Capsules,Non Bio Washing Capsules,,,,Retailer Core of the Core,Core of the Core,TRUE,0,c320226a-376b-369f-24a3-0e09ebaf5043,42,0.8,0.5,1
3/25/2019,AMAZON,8.71E+12,B07CZGKTYB,Persil,Homecare,Laundry,"Persil Powercaps Non Bio Washing Capsules 50 Wash, 1350g",3/12/2019,3,Not as good as the powder,Not as good as the powder. Less suds and not totally cleaned.,0,Unilever Global,UK,,,http:/www.amazon.co.uk/gp/customer-reviews/R7W9C0MYTRY2P/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07CZGKTYB,Organic,Parent,,Laundry,Non Bio Washing Capsules,Non Bio Washing Capsules,,,,Retailer Core of the Core,Core of the Core,TRUE,0,d4c433f6-c91e-66f7-0fb5-0b6d99c5f479,61,0.177777778,0.055555556,1
3/25/2019,AMAZON,8.71E+12,B07CZGKTYB,Persil,Homecare,Laundry,"Persil Powercaps Non Bio Washing Capsules 50 Wash, 1350g",3/10/2019,5,Better value,As expected. Better value than supermarket.,0,Unilever Global,UK,,,http:/www.amazon.co.uk/gp/customer-reviews/R1007PTV2W8YUO/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07CZGKTYB,Organic,Child,,Laundry,Non Bio Washing Capsules,Non Bio Washing Capsules,,,,Retailer Core of the Core,Core of the Core,TRUE,0,ab5a23fd-78b8-8ab1-228a-c3f22a9593e8,43,0.2,2,1
3/25/2019,AMAZON,8.71E+12,B07CZGKTYB,Persil,Homecare,Laundry,"Persil Powercaps Non Bio Washing Capsules 50 Wash, 1350g",3/8/2019,5,Great value compare to any supermarket,Washes well,0,Unilever Global,UK,,,http:/www.amazon.co.uk/gp/customer-reviews/R2HNGXST5CA15W/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07CZGKTYB,Organic,Child,,Laundry,Non Bio Washing Capsules,Non Bio Washing Capsules,,,,Retailer Core of the Core,Core of the Core,TRUE,0,67e9948a-03f1-64a0-c03b-82d9c1d2fed3,11,0,2.5,1
3/25/2019,AMAZON,8.71E+12,B07CZGKTYB,Persil,Homecare,Laundry,"Persil Powercaps Non Bio Washing Capsules 50 Wash, 1350g",3/6/2019,5,Great value for money,"Quick delivery, good value",0,Unilever Global,UK,,,http:/www.amazon.co.uk/gp/customer-reviews/RFQX6250UIS9Q/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07CZGKTYB,Organic,Child,,Laundry,Non Bio Washing Capsules,Non Bio Washing Capsules,,,,Retailer Core of the Core,Core of the Core,TRUE,0,c86ccf3e-2135-3b57-2342-eac3e0907d41,26,0.516666667,1.208333333,1
3/25/2019,AMAZON,8.71E+12,B07CZGKTYB,Persil,Homecare,Laundry,"Persil Powercaps Non Bio Washing Capsules 50 Wash, 1350g",3/5/2019,5,Good buy.,Please wash really well and there is no residue left in the drum. Washing comes out clean and smelling fresh.,0,Unilever Global,UK,,,http:/www.amazon.co.uk/gp/customer-reviews/RBB4JZ7B47ELY/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07CZGKTYB,Organic,Child,,Laundry,Non Bio Washing Capsules,Non Bio Washing Capsules,,,,Retailer Core of the Core,Core of the Core,TRUE,0,79865230-911a-afc1-35ef-adb79d518291,109,0.216666667,1.958333333,1
3/25/2019,AMAZON,8.71E+12,B07CZGKTYB,Persil,Homecare,Laundry,"Persil Powercaps Non Bio Washing Capsules 50 Wash, 1350g",2/24/2019,5,Clothes are clean and Smell nice,"Happy with purchasing this product in bulk, cheaper than picking it up from the supermarket. Did not find any residue after the wash.",0,Unilever Global,UK,,,http:/www.amazon.co.uk/gp/customer-reviews/R28Y2S5TZ0X7N5/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07CZGKTYB,Organic,Child,,Laundry,Non Bio Washing Capsules,Non Bio Washing Capsules,,,,Retailer Core of the Core,Core of the Core,TRUE,0,212ef347-3a5e-2132-7ba7-a46562a512d9,133,0.8,0.5,1
3/25/2019,AMAZON,8.71E+12,B07CZGKTYB,Persil,Homecare,Laundry,"Persil Powercaps Non Bio Washing Capsules 50 Wash, 1350g",2/23/2019,5,nice,product as described,0,Unilever Global,UK,,,http:/www.amazon.co.uk/gp/customer-reviews/R2EW0L4J5PIHW/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07CZGKTYB,Organic,Parent,,Laundry,Non Bio Washing Capsules,Non Bio Washing Capsules,,,,Retailer Core of the Core,Core of the Core,TRUE,0,dd919379-b160-33ed-f97f-0f9a8634b929,20,0,2.5,1
3/26/2019,ASDA,8.71E+12,5677975,Magnum,Foods,Ice Cream,Magnum  Double Raspberry Ice Cream 3 x 88ml,2/24/2019,4,Yum,These were delicious! Only complaint is that they are smaller than normal magnums...,0,Unilever Global,UK,,,,Organic,Parent,,Ice Cream,Magnum,Magnum,,,,Retailer Core of the Core,Core of the Core,FALSE,0,fc949e06-f2c6-9a3b-262b-c3ecdee36fb2,84,0.17,1.075,1
3/26/2019,ASDA,8.71E+12,5718904,Cif,Homecare,HHC,Cif Power & Shine Bathroom Spray 700ml,3/18/2019,1,dissapointment,"I have been cleaning the bathrooms in our home with various liquids for years. I bought a cif power and shine and I'm completely disappointed. Tiles, ceramics, mirrors in streaks ...",0,Unilever Global,UK,,,,Organic,Parent,,HHC,Cleaning Spray,Cleaning Spray,,,,Retailer Core of the Core,Core of the Core,FALSE,0,03f3bbf1-a768-9376-00d3-bf32339eec1c,182,-0.375,0.5625,1
3/26/2019,ASDA,8.71E+12,5718902,Cif,Homecare,HHC,Cif Power & Shine Kitchen Spray 700ml,3/21/2019,1,Worst ever!!,"Thought I’d try this spray..... I’m sorry to say, it leaves streaks all over the kitchen surfaces. Again and again. I’ve used many Cif products before - all with great results - but this one is terrible!!",0,Unilever Global,UK,,,,Organic,Parent,,HHC,Cleaning Spray,Cleaning Spray,,,,Retailer Core of the Core,Core of the Core,FALSE,0,a85cd6b7-9880-20dc-2dd1-69520d69c06f,204,-0.05,1.375,1
3/26/2019,AMAZONPRIMEPANTRY,8.71E+12,B014G2UJLM,Lynx,Personal Care,Deos,Lynx  Africa Anti-perspirant Deodorant Spray for Men 200ml,2/24/2019,5,Stay dry all day and night,"I have tried so many antiperspirants and all have let me down. LYNX is the only brand I can use that keeps me dry all day and night. I used to think that LYNX was just for teenagers and I had tried to move onto more expensive brands aimed at the mid-range male market, but they just didn't work as good as I had hoped. I have returned to LYNX and now I smell good and stay dry.",0,Unilever Global,UK,,,http:/www.amazon.co.uk/gp/customer-reviews/R2TPUES7T0GEE8/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B014G2UJLM,Organic,Child,,Deos,Male Anti-Perspirant Deodorant,Male Anti-Perspirant Deodorant,,,,non-Retailer Core of the Core,Core of the Core,TRUE,0,775100ef-34f9-1f57-3050-d92c714e5b9c,377,0.161111111,2.097222222,1
3/26/2019,AMAZONPRIMEPANTRY,8.71E+12,B079JLTTR6,Comfort,Homecare,Laundry,Comfort  Pure Fabric Conditioner 166 Wash 5L,2/24/2019,5,Cheaper elsewhere,"Brilliant product, lasts a long time but can buy it for £5 elsewhere.",0,Unilever Global,UK,,,http:/www.amazon.co.uk/gp/customer-reviews/R11N0N4O8FWQBS?ASIN=B079JLTTR6,Organic,Parent,,Laundry,COTC Fabric Conditioner,,,,,Retailer Core of the Core,Core of the Core,FALSE,0,80c2ce29-66b3-07c9-08b0-16798252d063,69,0.425,1.4375,1
3/26/2019,AMAZONPRIMEPANTRY,8.71E+12,B079JLTTR6,Comfort,Homecare,Laundry,Comfort  Pure Fabric Conditioner 166 Wash 5L,2/24/2019,5,Best softener about X,Beautiful smell throughout all my washing tip marks,0,Unilever Global,UK,,,http:/www.amazon.co.uk/gp/customer-reviews/R3T91MEGVX5Q58?ASIN=B079JLTTR6,Organic,Parent,,Laundry,COTC Fabric Conditioner,,,,,Retailer Core of the Core,Core of the Core,TRUE,0,4175f8e7-aa17-14b3-da89-bf341f2d2fdc,51,0.85,0.375,1
3/26/2019,AMAZON,8.71E+12,B00OQ3BX58,Lynx,Personal Care,Deos,Lynx  Africa Anti-perspirant Deodorant Spray for Men 200ml,2/24/2019,5,Stay dry all day and night,"I have tried so many antiperspirants and all have let me down. LYNX is the only brand I can use that keeps me dry all day and night. I used to think that LYNX was just for teenagers and I had tried to move onto more expensive brands aimed at the mid-range male market, but they just didn't work as good as I had hoped. I have returned to LYNX and now I smell good and stay dry.",0,Unilever Global,UK,,,http:/www.amazon.co.uk/gp/customer-reviews/R2TPUES7T0GEE8/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B00OQ3BX58,Organic,Parent,,Deos,Male Anti-Perspirant Deodorant,Male Anti-Perspirant Deodorant,,,,non-Retailer Core of the Core,Core of the Core,TRUE,0,5a10988c-123d-9ada-545a-ae5920d22927,377,0.161111111,2.097222222,1
3/27/2019,BOOTS,8.71E+12,6880088,Dove,Personal Care,Skin Care,Dove  Summer Revived Shimmer Gradual Tan 200ml,2/26/2019,5,Amazing product,"I discovered this amazing product 2 years ago and since then it has become a staple of mine! I love how after usage the skin feels tanned enough, much softer and shimmery as well. Could not recommend it more!",0,Unilever Global,UK,,,,Syndicated,Parent,,Skin Care,Gradual Self Tan,Gradual Self Tan,,,,Retailer Core of the Core,Core of the Core,FALSE,0,d9cc398d-9b45-c181-e0fb-e43e0694fef1,208,0.415,1.4625,1
3/27/2019,BOOTS,8.71E+12,4864816,Sure,Personal Care,Deos,Sure  Bright Bouquet Anti-perspirant Deodorant Aerosol 250ml,2/25/2019,5,Great,"I bought this for my holidays and i love it, very fresh and smell nice all day long.",0,Unilever Global,UK,,,,Organic,Parent,,Deos,Female Anti-Perspirant Deodorant,Female Anti-Perspirant Deodorant,,,,non-Retailer Core of the Core,Core of the Core,FALSE,0,4bd1d8c6-a0dc-cfb3-cfc8-aac6b0698e48,84,0.36,1.6,1
3/27/2019,ASDA,5.01E+12,1037383,Simple,Personal Care,Skin Care,Simple Kind To Skin Soothing Facial Toner 200ml,2/26/2019,5,Great Toner - Even for Sensitive Skin,I have very sensitive skin and I know I can rely on the Simple range to care for my skin. I use this every evening after cleansing and it works brilliantly. Would highly recommend to anyone else with sensitive skin. [This review was collected as part of a promotion.],0,Unilever Global,UK,,,,Organic,Parent,,Skin Care,Toners,Toners,,,,non-Retailer Core of the Core,Core of the Core,FALSE,0,6c97cc2c-2104-6ebe-e6ef-d17625beba69,267,0.258,1.855,1
3/28/2019,SUPERDRUG,5.01E+12,949347,Simple,Personal Care,Skin Care,Simple Kind To Skin Soothing Facial Toner 200ml,2/26/2019,5,Great Toner - Even for Sensitive Skin,I have very sensitive skin and I know I can rely on the Simple range to care for my skin. I use this every evening after cleansing and it works brilliantly. Would highly recommend to anyone else with sensitive skin. [This review was collected as part of a promotion.],0,Unilever Global,UK,,,,Syndicated,Parent,,Skin Care,Toners,Toners,,,,Retailer Core of the Core,Core of the Core,FALSE,0,61b5c012-faff-2474-f477-f364f464adbf,267,0.258,1.855,1
3/28/2019,SUPERDRUG,8.71E+12,451501,Simple,Personal Care,Skin Care,Simple x Little Mix Micellar Cleansing Wipes 25 wipes,2/26/2019,5,Amazing,"I rate this product 10-10.I have used so many products in the past few years and I got to say this is my favourite product.It does what it says.I would absolutely will be purchasing micelles cleansing wipes again.i will recommend everyone to once try this product your money will be worth it and you won2019t have any regrets of buying this pack of wipes, your money will be totally worth it.i have already received a feed back from my friends and family when they tried it at the make over event,they absoulutely are going to stick to using this product as this wipes are so soft on the skin and does the job. [This review was collected as part of a promotion.]",0,Unilever Global,UK,,,,Syndicated,Parent,,Skin Care,Face Wipes,Face Wipes,,,,Retailer Core of the Core,Core of the Core,FALSE,0,2a3bb46f-a91a-6170-ac25-c1f83d574ced,662,0.094444444,2.263888889,1
3/28/2019,SUPERDRUG,5.01E+12,949321,Simple,Personal Care,Skin Care,Simple Kind To Skin Cleansing Facial Wipes 25s,2/26/2019,4,Love Simple Products,I have been using these wipes for years. They're great. It is only recently I bought biodegradable ones. I then thought why aren't they ALL biodegradable? Something to think about guys....,0,Unilever Global,UK,,,,Syndicated,Parent,,Skin Care,Face Wipes,Face Wipes,,,,Retailer Core of the Core,Core of the Core,FALSE,0,a71b9b3c-4e57-2c84-cd5e-feb1c17fde0e,188,0.266666667,0.833333333,1
3/28/2019,ASDA,5.01E+12,1038393,Simple,Personal Care,Skin Care,Simple Kind To Skin Cleansing Facial Wipes 25s,2/26/2019,4,Love Simple Products,I have been using these wipes for years. They're great. It is only recently I bought biodegradable ones. I then thought why aren't they ALL biodegradable? Something to think about guys....,0,Unilever Global,UK,,,,Organic,Parent,,Skin Care,Face Wipes,Face Wipes,,,,Retailer Core of the Core,Core of the Core,FALSE,0,5309db2c-fa2c-9ac7-4598-25930eee88c9,188,0.266666667,0.833333333,1
3/28/2019,ASDA,5.01E+12,5319755,Simple,Personal Care,Skin Care,Simple Kind to Skin Cleansing Facial Wipes 2 x 25pc,2/26/2019,4,Love Simple Products,I have been using these wipes for years. They're great. It is only recently I bought biodegradable ones. I then thought why aren't they ALL biodegradable? Something to think about guys....,0,Unilever Global,UK,,,,Organic,Parent,,Skin Care,Wipes,Wipes,,,,Retailer Core of the Core,Core of the Core,FALSE,0,3f948de8-bb83-0aa8-1199-e57e38b7226b,188,0.266666667,0.833333333,1
3/28/2019,ASDA,8.71E+12,5117112,Simple,Personal Care,Skin Care,Simple x Little Mix Micellar Cleansing Wipes 25 wipes,2/26/2019,5,Amazing,"I rate this product 10-10.I have used so many products in the past few years and I got to say this is my favourite product.It does what it says.I would absolutely will be purchasing micelles cleansing wipes again.i will recommend everyone to once try this product your money will be worth it and you won’t have any regrets of buying this pack of wipes, your money will be totally worth it.i have already received a feed back from my friends and family when they tried it at the make over event,they absoulutely are going to stick to using this product as this wipes are so soft on the skin and does the job. [This review was collected as part of a promotion.]",0,Unilever Global,UK,,,,Organic,Parent,,Skin Care,Face Wipes,Face Wipes,,,,non-Retailer Core of the Core,Core of the Core,FALSE,0,7ec46fca-fb4c-0961-aa8c-25870ab233f9,659,0.094444444,2.263888889,1
3/28/2019,ASDA,8.71E+12,5746306,Dove,Personal Care,Skin Care,Dove  Summer Revived Shimmer Gradual Tan 200ml,2/26/2019,5,Amazing product,"I discovered this amazing product 2 years ago and since then it has become a staple of mine! I love how after usage the skin feels tanned enough, much softer and shimmery as well. Could not recommend it more!",0,Unilever Global,UK,,,,Organic,Parent,,Skin Care,Gradual Self Tan,Gradual Self Tan,,,,non-Retailer Core of the Core,Core of the Core,FALSE,0,2dadbc33-9906-8f37-39d6-af09af5064de,208,0.415,1.4625,1
