review_text,review_rating,bert_sentiment_label,rating_label
This toner it's great for my skin as it's alcohol free and so kind to skin.I love to use it in the morning and at night because it's cleaning all the impurities and also calms my skin whitout itching.It's a wonderful product and I'm happy that o have discovered.Looking forward to use it daily. [This review was collected as part of a promotion.],5,Positive,Positive
I'm so happy to have received this product as it works so well with my skin. It has made any spots or blemishes disappear and my face feels a lot smoother than before using the product. I love how it has a neutral smell and it isn't harsh on your face like some products are. [This review was collected as part of a promotion.],5,Positive,Positive
I am in really impressed with this toner. I've tried many in the past that didn't agree with my sensitive skin however I love this! It's gentle on my skin and after applying my skin feels tighter and smooth. This is now an important part of my daily skin routine. [This review was collected as part of a promotion.],5,Positive,Positive
Im glad i went back to this toner. Id been using micellar water and it had been irritating my skin but once i started using Simple Toner my skin is back to normal. Its gentle on my skin and once ive used all of this i shall be buying more [This review was collected as part of a promotion.],5,Negative,Positive
I bought these wipes to help clean my face and take make up off at the end of the night. They was very good at taking the make up off you only needed 2wiped to wake a whole face of make up off. My face felt clean after using the wipes and they didn't dry my skin out. [This review was collected as part of a promotion.],5,Positive,Positive
"I was cautious at first when using these wipes, I suffer with sensitive skin and often get a stinging feeling if using even sensitive / fragrance free wipes. These were totally different, really moist so no rubbing required and a very light, water-like feeling. Will continue to use! [This review was collected as part of a promotion.]",5,Positive,Positive
"Nice product, Colourful packaging, Smell nice.They took off my makeup easily, got most of it off, still had to use a face wash to get rid of a few bits of makeup off my face.Not dried out, they have kept the moisture well, only drawback is there's only 25 wipes included so about 3 weeks' worth or less. Should include more so at least a month's supply. [This review was collected as part of a promotion.]",4,Positive,Positive
Makes my skin feel so soft and clean after use. Much better than just using baby wipes like I was using before. Makes me feel as though it has really lifted all the dirt and makeup off. Removes eye makeup easily too. [This review was collected as part of a promotion.],5,Positive,Positive
"so i purchased these wipes as i love simple products , they smell absolutely amazing and are very nice on the skin these are my new favourite wipes and i cant wait to purchase again great value for money [This review was collected as part of a promotion.]",5,Positive,Positive
I bought this a couple of weeks ago and I have noticed that since use my skin has become clearer and has looked more glowy. I had struggled with my skin and I normally use micellar water for my skin which is a hit or miss as to whether it works but these wipes are more convenient as I can keep them beside my bed and use them whenever needed without much effort [This review was collected as part of a promotion.],5,Positive,Positive
"Simple Micellar wipes limited addition (little mix) -The wipes seem alright to use however, not that easy. I've used previous wipes in the past like baby wipes and they seem easier to wipe makeup off. Packaging is beautiful not going to lie. They are useful to get makeup off your hands or your eyes but with foundation just gotta scrub more. Would be nice with a smell, I know they say no artificial perfume but something else would be nice. It states that the wipes dont contain alcohol however, on the back in small writing I see that it says it uses Cetearyl alcohol which is still a form of alcohol. Apart from that, I would use them if I needed too and reccomend the product as an okay product to buy. [This review was collected as part of a promotion.]",4,Neutral,Positive
"I love Dove soap, the bar and the liquid soap are both amazing! They lather up great and always leave me feeling super clean. I can even smell the soap on me after I leave the shower which I love!! It always leaves my skin feeling great!",5,Positive,Positive
"Love this body wash, all the dove line is a favourite for me but this one I really like as not heavy scented, really leaves my skin with a soft, moisturized and nourished feeling. I buy this one frequently..",5,Positive,Positive
Not a big fan of Dove. It doesnt have much of a wow factor. I feel clean after using. But based off commercials.. I cant help but feel disappointed. Especially for the price point. I dont recommend this.,2,Negative,Negative
"My skin is SOFT after one wash of this stuff, its crazy. Its not like oily or too drying either it actually does moisturize a lot and my first time buying it I was happy. Use it after a shave and my skin has never felt better!!",5,Negative,Positive
Been using this body wash recently and it works great. Skin is moisturized and pretty decent price.,4,Positive,Positive
"I love this body soap because its like applying lotion in the shower. I have really dry skin and when my skin wants to act up and just be dry, I rely on this soap to give it extra hydration. It smells nice and it keeps my skin moisturized.",5,Positive,Positive
It is very moisturizing! It has such a pretty scent. It as well keeps my skin moisturizer all day long,4,Positive,Positive
This is a pretty good body wash. And It is cost friendly. Plus it gets the job done,3,Positive,Neutral
I've been buying this on n off for months n always come back to this. It's also cleared my Whiteheads up. So I can definitely say for once I will NOT be changing to another.,5,Positive,Positive
A lot better than wet roll ons and spray deodorant,5,Positive,Positive
Great,5,Positive,Positive
"good quality, easy to use - does the job - bobs your uncle !",5,Positive,Positive
"good quality, easy to use - does the job - bobs your uncle !",5,Positive,Positive
"good quality, easy to use - does the job - bobs your uncle !",5,Positive,Positive
"lovely, similar to the luxurious scent",5,Positive,Positive
"Actually works, but it does streak a little.",4,Positive,Positive
It is rich and tasty. Very beefy. Love putting them into my stew.,5,Positive,Positive
Tastes of nothing. Such a shame. We used to buy nothing else. Not anymore.,1,Negative,Negative
"This face wash left my face feeling really clean and fresh, easy to use and easy to wash off again, also the smell is really nice too, I will definetley be using this from now on and I will recommend it to my friends and family [This review was collected as part of a promotion.]",4,Positive,Positive
This is a really great product and I2019m very impressed with it so far. It2019s effective and feels light on my skin I have quite sensitive skin and this is great for it so would defo buy again. Packaging is usual for simple products and clear and direct [This review was collected as part of a promotion.],4,Positive,Positive
"I love simple products, I have combination skin and Simple products never cause me any breakouts and are very kind to my skin. This face wash is very refreshing, I use it as part of my morning routine and it leaves my skin feeling cleansed and fresh. [This review was collected as part of a promotion.]",5,Positive,Positive
"I love this face wash! Like all simple products it is gentle on my skin, and has not caused any reaction or redness. However unlike some products for sensitive skin, it actually manages to work well at the same time. I2019ve found that it can also remove makeup well, particularly stubborn eye makeup! [This review was collected as part of a promotion.]",5,Positive,Positive
"It2019s fine, it does exactly what it says on the tin. Love that it2019s free of perfumes and paragons, it2019s gentle and removed my make up like a champ. I use it in the shower to save time, but I found that while it didn2019t make my skin feel tight after (win) my skin didn2019t feel particularly refreshed. It2019s fine, it does the job. [This review was collected as part of a promotion.]",4,Positive,Positive
"I came across an article to use Vaseline on acne scars and irritated skin, so I tried it out. Never would I think to do this, I would think that this would clog my pores. However it did the opposite, I have been using this for a month now and it is life changing! My scars have visibly faded! I have gone to so many dermatologist and couldn2019t find any product that worked this well. This is a game changer my friends, please try it out!",5,Positive,Positive
I love the simple range. The texture of the wipe is really pleasing. They take off makeup great. My face feels clean and moisturized after using them. The added partnership with Little Mix is great for my daughter and encourages her to use them. I'd definately buy them! [This review was collected as part of a promotion.],5,Positive,Positive
I have been having a few problems with other makeup wipes recently as I am pregnant and my skin has become more sensitive leaving me with a bright red rash after removing makeup! I have tried a number of different wipes and these are the first I have used that have not left my skin stinging or red! They removed all of my makeup and left my skin feeling great! [This review was collected as part of a promotion.],5,Positive,Positive
"I don2019t use alot of toning products as I do not like the cold and the wet immediate feeling on my skin. Also,because my skin is prone to blemishes! But this product really impressed me! The toner is very mild and gentle on my skin as it claims to be. It is very refreshing and gets well absorbed into the skin to clear the remains of any makeup left after cleansing. I do use a night cream and a serum after this but I can honestly say the toner has contributed in a much cleaner finish to my daily regime. [This review was collected as part of a promotion.]",4,Positive,Positive
I tried this out for a week and have absolutely fallen in love with it. Removes the dirt and make up from my face and it doesn't make my skin feel sticky or dry (which many other toners do). I use this every evening as part of my routine now and wont stop now! [This review was collected as part of a promotion.],4,Positive,Positive
"I like using a toner every morning, this one is a perfect one ! I bought it a month ago and It let my skin fresh and clean to start a new day ! You have to try it you won2019t be disappointed !! I always enjoy simple products as well! [This review was collected as part of a promotion.]",4,Positive,Positive
"So I2019m not usually a fan of wipes as they don2019t remove my makeup properly even when I2019ve gone over my face 3 times. However these wipes are brilliant, just using one wipe removed all of my makeup including waterproof mascara. It may be because of the micellar water that2019s in them. It2019s really good. They didn2019t break me out at all, didn2019t make my face feel sticky or sore. I am a convert, I 100% recommended these. [This review was collected as part of a promotion.]",5,Positive,Positive
A long standing popular ice cream. Not too sweet and great chocolate taste with yummy marshmallow throughout & not forgetting the chocolate fish hidden away! Its hard to put down once you open this!!,5,Positive,Positive
"I'm happy this toner has no added fragrances to it. It is good for senstive skin yet still does the job! I'm also happy that is contains witch hazel, something that is usually hard to find! The ingredients are simple and clear, and it does its job. Expecting good results from this product ! [This review was collected as part of a promotion.]",3,Positive,Neutral
I tried this out for a week and have absolutely fallen in love with it. Removes the dirt and make up from my face and it doesn't make my skin feel sticky or dry (which many other toners do). I use this every evening as part of my routine now and wont stop now! [This review was collected as part of a promotion.],4,Positive,Positive
"I like using a toner every morning, this one is a perfect one ! I bought it a month ago and It let my skin fresh and clean to start a new day ! You have to try it you won't be disappointed !! I always enjoy simple products as well! [This review was collected as part of a promotion.]",4,Positive,Positive
This product is amazing makes my skin feel so toned and soft. I will be buying this product again. It gives my face a deep clean also I will defo recommend to my friends and family so they can also feel the benefits of this product. [This review was collected as part of a promotion.],4,Positive,Positive
"I don't use alot of toning products as I do not like the cold and the wet immediate feeling on my skin. Also,because my skin is prone to blemishes! But this product really impressed me! The toner is very mild and gentle on my skin as it claims to be. It is very refreshing and gets well absorbed into the skin to clear the remains of any makeup left after cleansing. I do use a night cream and a serum after this but I can honestly say the toner has contributed in a much cleaner finish to my daily regime. [This review was collected as part of a promotion.]",4,Positive,Positive
I love the simple range. The texture of the wipe is really pleasing. They take off makeup great. My face feels clean and moisturized after using them. The added partnership with Little Mix is great for my daughter and encourages her to use them. I'd definately buy them! [This review was collected as part of a promotion.],5,Positive,Positive
I have been having a few problems with other makeup wipes recently as I am pregnant and my skin has become more sensitive leaving me with a bright red rash after removing makeup! I have tried a number of different wipes and these are the first I have used that have not left my skin stinging or red! They removed all of my makeup and left my skin feeling great! [This review was collected as part of a promotion.],5,Positive,Positive
"I love simple products, I have combination skin and Simple products never cause me any breakouts and are very kind to my skin. This face wash is very refreshing, I use it as part of my morning routine and it leaves my skin feeling cleansed and fresh. [This review was collected as part of a promotion.]",5,Positive,Positive
This is a really great product and I'm very impressed with it so far. It's effective and feels light on my skin I have quite sensitive skin and this is great for it so would defo buy again. Packaging is usual for simple products and clear and direct [This review was collected as part of a promotion.],4,Positive,Positive
"This face wash left my face feeling really clean and fresh, easy to use and easy to wash off again, also the smell is really nice too, I will definetley be using this from now on and I will recommend it to my friends and family [This review was collected as part of a promotion.]",4,Positive,Positive
"I love this face wash! Like all simple products it is gentle on my skin, and has not caused any reaction or redness. However unlike some products for sensitive skin, it actually manages to work well at the same time. I've found that it can also remove makeup well, particularly stubborn eye makeup! [This review was collected as part of a promotion.]",5,Positive,Positive
I have been using these wipes for years. They're great. It is only recently I bought biodegradable ones. I then thought why aren't they ALL biodegradable? Something to think about guys....,4,Positive,Positive
I have been using these wipes for years. They're great. It is only recently I bought biodegradable ones. I then thought why aren't they ALL biodegradable? Something to think about guys....,4,Positive,Positive
The best shop bought mayo.,5,Positive,Positive
A lot better than wet roll ons and spray deodorant,5,Positive,Positive
"Good stuff, happy",5,Positive,Positive
"Surf Tropical Lily & Ylang Ylang is a fab laundry detergent â€“ awesome smell, brilliant cleaning power â€“ gets clothes bright clean, fresh even on cold washes. I love how it makes things smell, lasts for some time and great cleaning power on general stains like tea, deodorant marks, mud, spag bol so great for our family. Really easy to store, use and does. I have often rubbed a little into clothing if there is a particular stain like spag bol in case it needs a little more attention which works wonders even on whites! Really great value and having used it on delicate lingerie cottons, towels, silk dresses, man-made fiber clothing like work clothes, I have no complaints with general washing, highly recommend.",5,Positive,Positive
Great softener and good Value at the price paid,4,Positive,Positive
"I HATE HATE HATE the new pump. There seems to be no way to separate it from the bottle in order to get out the last of the lotion. Plus the new pump's opening is too big and clogs continually. If Vaseline does not fix this, I will have to find a new brand after 20 years of loyalty to this one. Shame on Vaseline for \""fixing\"" something that was never broken, all to get customers to purchase a new bottle sooner.",1,Negative,Negative
"I2019m happy this toner has no added fragrances to it. It is good for senstive skin yet still does the job! I2019m also happy that is contains witch hazel, something that is usually hard to find! The ingredients are simple and clear, and it does its job. Expecting good results from this product ! [This review was collected as part of a promotion.]",3,Positive,Neutral
This product is amazing makes my skin feel so toned and soft. I will be buying this product again. It gives my face a deep clean also I will defo recommend to my friends and family so they can also feel the benefits of this product. [This review was collected as part of a promotion.],4,Positive,Positive
You can't go wrong with this product,5,Positive,Positive
the comfort blues skies was missing when my order arrived as must of split as the box was soaked and smelt of conditioner and the box was open,1,Negative,Negative
Item as stated and delivered on time. Also a good price,5,Positive,Positive
as described,5,Positive,Positive
A long standing family favourite. Decent ice cream with yummy bits in to suit everyones taste. A delicious sugary treat,5,Positive,Positive
You can't go wrong with this product,5,Positive,Positive
Ok,5,Neutral,Positive
"Beautiful smelling conditioner, although smaller bottles than I normally buy, but I will continue to buy, yes you could say itâ€™s concentrated. However I have no drawers in my washing machine itâ€™s a auto detergent and conditioner type depending on weight of washing load I definitely recommend",5,Positive,Positive
"Brilliant price, happy with my purchase. Should last a while.",5,Positive,Positive
"Works well, it made a difference to my skin very quickly. It reduced my pores within a week and made my skin very smooth. Would highly recommend buying ! Cheaper than most products on the market so defiantly worth buying ! [This review was collected as part of a promotion.]",5,Positive,Positive
"This toner is great for every skin type in my opinion. The product is in a plastic bottle which is very travel friendly. My only downside with this is that it's just a hole to pour out of and I often end up using too much. Good thing about it is that there is no alcohol in it at all! Also, no artificial perfumes or colours. Just natural, which is best for the skin. [This review was collected as part of a promotion.]",4,Positive,Positive
I'm so happy I found something that works for my skin because I have combination skin so I have to be so careful about what I put on it. I am really happy with this facial wash because I sometimes come out in hives and this doesn't aggravate it at all. Go to for all skin types. [This review was collected as part of a promotion.],5,Positive,Positive
"Brilliant price on subscribe and save, having it on constant order, one of the best shampoos ever. Definitely recommend this product. Especially on subscribe and save",5,Positive,Positive
"Lovely fragrance, anti persdperant not just a body spray works too. On reorder, good value for money",5,Positive,Positive
Nice smell and price is cheap!,5,Positive,Positive
"Love this product, and more importantly the fantastic smells. I buy this shower gel all the time.",5,Positive,Positive
I'm so happy I found something that works for my skin because I have combination skin so I have to be so careful about what I put on it. I am really happy with this facial wash because I sometimes come out in hives and this doesn't aggravate it at all. Go to for all skin types. [This review was collected as part of a promotion.],5,Positive,Positive
"Works well, it made a difference to my skin very quickly. It reduced my pores within a week and made my skin very smooth. Would highly recommend buying ! Cheaper than most products on the market so defiantly worth buying ! [This review was collected as part of a promotion.]",5,Positive,Positive
"This toner is great for every skin type in my opinion. The product is in a plastic bottle which is very travel friendly. My only downside with this is that it's just a hole to pour out of and I often end up using too much. Good thing about it is that there is no alcohol in it at all! Also, no artificial perfumes or colours. Just natural, which is best for the skin. [This review was collected as part of a promotion.]",4,Positive,Positive
Kids and grown ups love this ice cream! Whats not to like?!,5,Positive,Positive
Ben and Jerrys ice cream never fails to be a favourite and deliver on flavour.,4,Positive,Positive
"This ice cream is so indulgent and is a fantastic treat, my son loves the addition of the chocolate fish which add a little bite.",5,Positive,Positive
"This is yummy, only buy as a treat but so worth it.",5,Positive,Positive
Good value,5,Positive,Positive
"Brilliant price on subscribe and save, having it on constant order, one of the best shampoos ever. Definitely recommend this product. Especially on subscribe and save",5,Positive,Positive
"Lovely fragrance, anti persdperant not just a body spray works too. On reorder, good value for money",5,Positive,Positive
"Love this product, and more importantly the fantastic smells. I buy this shower gel all the time.",5,Positive,Positive
Nice smell and price is cheap!,5,Positive,Positive
Really good price,5,Positive,Positive
Leaves clothes smelling lovely and feeling soft. Good price too.,5,Positive,Positive
"Excellent product, price and service - couldn't fault it in any way",5,Positive,Positive
Great bargain! Bottles seemed so tiny but you really don't need a lot for soft and beautifully scented clothes. Batgain,5,Positive,Positive
Absolutely love this comfort love the smell love everything about it absolutely a fab all round â¤ï¸â¤ï¸â¤ï¸â¤ï¸,5,Positive,Positive
"My favourite conditioner, because I like the way it smells.",5,Positive,Positive
"Love the fragrance of this item, came well packaged arrived promptly too",4,Positive,Positive
Clothes smell lovely and fabric is beautiful and soft. The fresh smell lasts all day on my clothes.,5,Positive,Positive
"My friend recommended it to me. After several washes, I hardly to see the difference by adding it. Good thing is there is plenty of it, many washes...",4,Positive,Positive
Great washing capsules.,4,Positive,Positive
Great washing capsules.,4,Positive,Positive
Great washing capsules.,4,Positive,Positive
Great washing capsules.,4,Positive,Positive
"Great offer by Superdrug, however it looks like St Ives have changed the ingredients for this product as it is not as effective as I remember it being - in particular the texture, consistency and smell is very different. They need to bring back the old product!",3,Neutral,Neutral
Leaves my severely damaged hair moisturised and fluffy. Couldn2019t ask for anymore considering the already amazing value for money and price.,4,Negative,Positive
"I discovered this amazing product 2 years ago and since then it has become a staple of mine! I love how after usage the skin feels tanned enough, much softer and shimmery as well. Could not recommend it more!",5,Positive,Positive
"Great product, it's the only moisturiser I use on my sensitive skin.",5,Positive,Positive
I have eczema and acne rosacea on my face and I use this coz have very dry skin and other products sting my face and make it worse where as this it makes my skin nice and soft and is very effective and helps my eczema too.,5,Positive,Positive
"So I have a oily combination skin type and I am forever getting spots and blackheads in my t-zone because of this, especially over my nose. Being fed up with it all I started to cleanse, tone and moisturise. This toner is by far the best one I have ever used. It smells amazing. It doesn2019t irritate my skin like some other brands I2019ve tried do (despite not having sensitive skin) and my blackheads and spots are clearing up. My oily t-zone isn2019t so much of a problem anymore. Definitely getting this from now on and recommending to anyone that has similar issues to me [This review was collected as part of a promotion.]",5,Positive,Positive
"I2019ve been using this product for a few days now and I have to say that is really kind to skin.It doesn2019t had a bad smell,my skin feels so smooth and soft after using it.I truly recommend this product to everyone. [This review was collected as part of a promotion.]",5,Positive,Positive
I always buy this product. It is really creamy and doesn't irritate my skin,5,Positive,Positive
"Bought this for someone else while I was doing my shop, so can2019t personally comment on the use of it. They always use simple wash and face scrub, say it2019s doesn2019t dry out her skin.",4,Positive,Positive
"I bought this a few months ago due to the fact that I love Simple skincare products and was looking for a drugstore face wash that didn2019t have lots of nasties. This is the perfect gentle face wash after I take my makeup off, leaved my skin feeling very soft and clean, followed by Simple moisturiser and it2019s a no brainer. [This review was collected as part of a promotion.]",4,Positive,Positive
I use to use shops own brand face wash which seemed to dry my face out and cause spots since trying the simple kind refreshing face wash my face has never felt as soft and no signs of dry skin or spots will definitely be buying this face wash [This review was collected as part of a promotion.],5,Positive,Positive
"I2019ve been using this daily, the product lathers up nicely with a little water and the bottle is a good size so it2019ll last a long time. I found it quite drying on my skin compared to other facial washes I2019ve used and I don2019t think even the smell was refreshing to me which was a little disappointing [This review was collected as part of a promotion.]",3,Positive,Neutral
This is something I've never tried before and I've now been using it daily and my skin in looking and feeling better. It has a very delicate smell and is easy on the skin and is all goodness I absolutely love this x [This review was collected as part of a promotion.],5,Positive,Positive
This bleach has became a bit of a obsession of mine. living in a very big house 6 bed pool room I use 2 bottles of this each day and I have to say I luv it!!. I always used the pink bleach in the stables aswell but my new favourite has to be the white 1. My maid thought it was for white washing and added it to the whites bedding towels ect and it done the trick there aswell.,5,Positive,Positive
I always used the honey suckle and sandalwood 55 wash bottle and loved the smell of that . But when I was in Asda yesterday I smelt this one and wow can honestly say I will be making a permanent change to this one itâ€™s beautiful cherry blossom and sweet pea such beautiful smells I just wish you would sell the bigger size bottle of this the 55washes one like you do in the honey suckle and sandal wood one can you start selling the 55 wash in this one please? Thanks,5,Positive,Positive
"This is one of the nicest smelling fabric conditioners I have smelt ever. My clothes always have a beautiful scent after using and I just canâ€™t get enough of it, mmmm! Please donâ€™t stop making this Comfort people!",5,Positive,Positive
Bought this when down in price. Smells in tub. Cleans good on a 30 wash. Only reason why I won't buy again clothes don't smell like they do when you put them in.,4,Neutral,Positive
"I've been using this product for a few days now and I have to say that is really kind to skin.It doesn't had a bad smell,my skin feels so smooth and soft after using it.I truly recommend this product to everyone. [This review was collected as part of a promotion.]",5,Positive,Positive
"I've been using this remover for years. It's not scented, not greasy & doesn't irritate the eye area even when removing stubborn mascara. Fantastic value too.",5,Positive,Positive
"So I have a oily combination skin type and I am forever getting spots and blackheads in my t-zone because of this, especially over my nose. Being fed up with it all I started to cleanse, tone and moisturise. This toner is by far the best one I have ever used. It smells amazing. It doesn't irritate my skin like some other brands I've tried do (despite not having sensitive skin) and my blackheads and spots are clearing up. My oily t-zone isn't so much of a problem anymore. Definitely getting this from now on and recommending to anyone that has similar issues to me [This review was collected as part of a promotion.]",5,Positive,Positive
I have eczema and acne rosacea on my face and I use this coz have very dry skin and other products sting my face and make it worse where as this it makes my skin nice and soft and is very effective and helps my eczema too.,5,Positive,Positive
I use to use shops own brand face wash which seemed to dry my face out and cause spots since trying the simple kind refreshing face wash my face has never felt as soft and no signs of dry skin or spots will definitely be buying this face wash [This review was collected as part of a promotion.],5,Positive,Positive
This is something I've never tried before and I've now been using it daily and my skin in looking and feeling better. It has a very delicate smell and is easy on the skin and is all goodness I absolutely love this x [This review was collected as part of a promotion.],5,Positive,Positive
"This is the best face wash that I have used. It is gentle, fragrance free and it does not dry your skin.",5,Positive,Positive
I found that a lot of product was needed to remove eye make up. It made my skin feel quite dry around my eyes after using as well.,3,Neutral,Neutral
A nice mixture of variety you get two of each flavour but its a bit too creamy compared to other brands..,4,Positive,Positive
These are yummy especially the almond flavoured one as it just melts in your mouth. This is my FAVE! The white chocolate flavoured ice cream is rich and creamy. Its great for white chocolate lovers. All three are scrumptious in their own special way. If you like dark chocolate there is a sweet treat in there for you too. I would 100% recommend!!,5,Positive,Positive
"For hard water areas, which is most of England, you need to use two capsules in a wash giving only 19 washes in this packet, not the 38 advertised.",2,Neutral,Negative
"These capsules do a good job but the last two times I've purchased them some have split in the packet. This is inconvenient, messy and wasteful. They are kept in a cool cupboard so they must be getting damaged in transit. Will be using Persil liquid until I read the problem has gone away.",3,Negative,Neutral
"Just pop it in the washer, add washing and press go. No problems just simple.",4,Positive,Positive
"Low carb, genuine taste and often on offer. Nothing wrong with the bottle....",5,Positive,Positive
What can I say! This ice cream was absolutely gorgeous! Thoroughly recommend. Yummy!,5,Positive,Positive
Iâ€™ve tried to substitute Magnums with other brands but there is always the â€˜Not a Magnumâ€™ disappointment from the family. I give up! Somethings are not worth cost cutting for. Theyâ€™re just delicious.,5,Negative,Positive
What can I say but a classic smell and they came quick,5,Positive,Positive
Gift for my dad. He was pleased,5,Positive,Positive
"Smells nice, itâ€™s for my boys",5,Positive,Positive
Good,5,Positive,Positive
Brilliant product and first class delivery to Spain--well done.,5,Positive,Positive
They just seem a bit weird compared to the supermarket ones. I pour hot water on them but the noodles are quite tough and dried out. The ones from the supermarket as soon as I pour water on them I can easily mix it around with a fork but not these ones.... strange.,2,Neutral,Negative
"Smells nice, itâ€™s for my boys",5,Positive,Positive
What can I say but a classic smell and they came quick,5,Positive,Positive
Gift for my dad. He was pleased,5,Positive,Positive
Good,5,Positive,Positive
Decent value and delivered next day on prime so convenient too.,5,Positive,Positive
Awsme,5,Neutral,Positive
Lovely smell but not very big for washes,3,Neutral,Neutral
Products as expected and better value than supermarket,5,Positive,Positive
"I love the combination of the three products to buy together. The y work well together, the fragrance smell nice.",5,Positive,Positive
"Good quality usually. But i have a subscription and the past 2 times it has been delivered, the bottle of washing liquid has leaked everywhere and I've only had the beads and conditioner to use.",2,Negative,Negative
Smells lovely but it was all a lot smaller than I expected for the price. Itâ€™s half the price in supermarkets for the sizes you get on amazon,2,Neutral,Negative
Washing liquid had leaked in the box,1,Negative,Negative
Really good for the price,5,Positive,Positive
Veey crafty! Price stays the same even though theyâ€™ve changed the bottles and how many washes you get! Your now getting 2 washes less!,3,Positive,Neutral
product as described,5,Positive,Positive
Great product says what it does on the tin,5,Positive,Positive
Not as good as the powder. Less suds and not totally cleaned.,3,Negative,Neutral
As expected. Better value than supermarket.,5,Positive,Positive
Washes well,5,Positive,Positive
"Quick delivery, good value",5,Positive,Positive
Please wash really well and there is no residue left in the drum. Washing comes out clean and smelling fresh.,5,Positive,Positive
"Happy with purchasing this product in bulk, cheaper than picking it up from the supermarket. Did not find any residue after the wash.",5,Positive,Positive
product as described,5,Positive,Positive
it clean well,4,Positive,Positive
Second time ordering these. Bargain pack means it works out the same per capsule as a shops own brand! Clean the clothes well. Will definitely reorder again,5,Positive,Positive
Product as described. Arrived on time and great value for money .,5,Positive,Positive
Great bulk buy obviously you need space but it's something that you use and need,5,Positive,Positive
Please wash really well and there is no residue left in the drum. Washing comes out clean and smelling fresh.,5,Positive,Positive
"Happy with purchasing this product in bulk, cheaper than picking it up from the supermarket. Did not find any residue after the wash.",5,Positive,Positive
product as described,5,Positive,Positive
it clean well,4,Positive,Positive
Second time ordering these. Bargain pack means it works out the same per capsule as a shops own brand! Clean the clothes well. Will definitely reorder again,5,Positive,Positive
Product as described. Arrived on time and great value for money .,5,Positive,Positive
Great bulk buy obviously you need space but it's something that you use and need,5,Positive,Positive
Great product says what it does on the tin,5,Positive,Positive
Not as good as the powder. Less suds and not totally cleaned.,3,Negative,Neutral
As expected. Better value than supermarket.,5,Positive,Positive
Washes well,5,Positive,Positive
"Quick delivery, good value",5,Positive,Positive
it clean well,4,Positive,Positive
Second time ordering these. Bargain pack means it works out the same per capsule as a shops own brand! Clean the clothes well. Will definitely reorder again,5,Positive,Positive
Product as described. Arrived on time and great value for money .,5,Positive,Positive
Great bulk buy obviously you need space but it's something that you use and need,5,Positive,Positive
Great product says what it does on the tin,5,Positive,Positive
Not as good as the powder. Less suds and not totally cleaned.,3,Negative,Neutral
As expected. Better value than supermarket.,5,Positive,Positive
Washes well,5,Positive,Positive
"Quick delivery, good value",5,Positive,Positive
Please wash really well and there is no residue left in the drum. Washing comes out clean and smelling fresh.,5,Positive,Positive
"Happy with purchasing this product in bulk, cheaper than picking it up from the supermarket. Did not find any residue after the wash.",5,Positive,Positive
product as described,5,Positive,Positive
it clean well,4,Positive,Positive
Second time ordering these. Bargain pack means it works out the same per capsule as a shops own brand! Clean the clothes well. Will definitely reorder again,5,Positive,Positive
Product as described. Arrived on time and great value for money .,5,Positive,Positive
Great bulk buy obviously you need space but it's something that you use and need,5,Positive,Positive
Great product says what it does on the tin,5,Positive,Positive
Not as good as the powder. Less suds and not totally cleaned.,3,Negative,Neutral
As expected. Better value than supermarket.,5,Positive,Positive
Washes well,5,Positive,Positive
"Quick delivery, good value",5,Positive,Positive
Please wash really well and there is no residue left in the drum. Washing comes out clean and smelling fresh.,5,Positive,Positive
"Happy with purchasing this product in bulk, cheaper than picking it up from the supermarket. Did not find any residue after the wash.",5,Positive,Positive
product as described,5,Positive,Positive
These were delicious! Only complaint is that they are smaller than normal magnums...,4,Positive,Positive
"I have been cleaning the bathrooms in our home with various liquids for years. I bought a cif power and shine and I'm completely disappointed. Tiles, ceramics, mirrors in streaks ...",1,Negative,Negative
"Thought Iâ€™d try this spray..... Iâ€™m sorry to say, it leaves streaks all over the kitchen surfaces. Again and again. Iâ€™ve used many Cif products before - all with great results - but this one is terrible!!",1,Negative,Negative
"I have tried so many antiperspirants and all have let me down. LYNX is the only brand I can use that keeps me dry all day and night. I used to think that LYNX was just for teenagers and I had tried to move onto more expensive brands aimed at the mid-range male market, but they just didn't work as good as I had hoped. I have returned to LYNX and now I smell good and stay dry.",5,Negative,Positive
"Brilliant product, lasts a long time but can buy it for Â£5 elsewhere.",5,Positive,Positive
Beautiful smell throughout all my washing tip marks,5,Positive,Positive
"I have tried so many antiperspirants and all have let me down. LYNX is the only brand I can use that keeps me dry all day and night. I used to think that LYNX was just for teenagers and I had tried to move onto more expensive brands aimed at the mid-range male market, but they just didn't work as good as I had hoped. I have returned to LYNX and now I smell good and stay dry.",5,Negative,Positive
"I discovered this amazing product 2 years ago and since then it has become a staple of mine! I love how after usage the skin feels tanned enough, much softer and shimmery as well. Could not recommend it more!",5,Positive,Positive
"I bought this for my holidays and i love it, very fresh and smell nice all day long.",5,Positive,Positive
I have very sensitive skin and I know I can rely on the Simple range to care for my skin. I use this every evening after cleansing and it works brilliantly. Would highly recommend to anyone else with sensitive skin. [This review was collected as part of a promotion.],5,Positive,Positive
I have very sensitive skin and I know I can rely on the Simple range to care for my skin. I use this every evening after cleansing and it works brilliantly. Would highly recommend to anyone else with sensitive skin. [This review was collected as part of a promotion.],5,Positive,Positive
